14-02-2021@12:30:01 -0100,mean_dust_voltage,0.186353,mean_dust_density,3.141501
14-02-2021@13:00:01 -0100,mean_dust_voltage,0.171826,mean_dust_density,2.667186
14-02-2021@13:30:01 -0100,mean_dust_voltage,0.167578,mean_dust_density,2.848338
14-02-2021@14:00:01 -0100,mean_dust_voltage,0.190527,mean_dust_density,3.621970
14-02-2021@14:30:01 -0100,mean_dust_voltage,0.171130,mean_dust_density,3.539939
14-02-2021@15:00:01 -0100,mean_dust_voltage,0.183203,mean_dust_density,4.196580
14-02-2021@15:30:01 -0100,mean_dust_voltage,0.172632,mean_dust_density,2.975584
14-02-2021@16:00:01 -0100,mean_dust_voltage,0.193457,mean_dust_density,4.422361
14-02-2021@16:30:01 -0100,mean_dust_voltage,0.185266,mean_dust_density,4.018357
14-02-2021@17:00:01 -0100,mean_dust_voltage,0.210693,mean_dust_density,7.126851
14-02-2021@17:30:01 -0100,mean_dust_voltage,0.178369,mean_dust_density,2.670799
14-02-2021@18:00:01 -0100,mean_dust_voltage,0.149670,mean_dust_density,1.174804
14-02-2021@18:30:01 -0100,mean_dust_voltage,0.151282,mean_dust_density,1.317284
14-02-2021@19:00:01 -0100,mean_dust_voltage,0.146912,mean_dust_density,1.659570
14-02-2021@19:30:01 -0100,mean_dust_voltage,0.156799,mean_dust_density,1.429980
14-02-2021@20:00:01 -0100,mean_dust_voltage,0.161145,mean_dust_density,1.742773
14-02-2021@20:30:01 -0100,mean_dust_voltage,0.149109,mean_dust_density,0.889648
14-02-2021@21:00:01 -0100,mean_dust_voltage,0.153540,mean_dust_density,2.419140
14-02-2021@21:30:01 -0100,mean_dust_voltage,0.141772,mean_dust_density,0.794433
14-02-2021@22:00:01 -0100,mean_dust_voltage,0.146960,mean_dust_density,1.139452
14-02-2021@22:30:01 -0100,mean_dust_voltage,0.137988,mean_dust_density,1.099218
14-02-2021@23:00:01 -0100,mean_dust_voltage,0.157410,mean_dust_density,2.116796
14-02-2021@23:30:01 -0100,mean_dust_voltage,0.155322,mean_dust_density,1.438476
15-02-2021@00:00:01 -0100,mean_dust_voltage,0.137793,mean_dust_density,0.445410
15-02-2021@00:30:01 -0100,mean_dust_voltage,0.139600,mean_dust_density,1.124023
15-02-2021@01:00:01 -0100,mean_dust_voltage,0.140002,mean_dust_density,1.500390
15-02-2021@01:30:01 -0100,mean_dust_voltage,0.143164,mean_dust_density,0.483593
15-02-2021@02:00:01 -0100,mean_dust_voltage,0.139490,mean_dust_density,1.460058
15-02-2021@02:30:01 -0100,mean_dust_voltage,0.127319,mean_dust_density,0.364453
15-02-2021@03:00:01 -0100,mean_dust_voltage,0.130469,mean_dust_density,1.167187
15-02-2021@03:30:01 -0100,mean_dust_voltage,0.134412,mean_dust_density,0.313574
15-02-2021@04:00:01 -0100,mean_dust_voltage,0.114368,mean_dust_density,0.540625
15-02-2021@04:30:01 -0100,mean_dust_voltage,0.129272,mean_dust_density,0.862500
15-02-2021@05:00:01 -0100,mean_dust_voltage,0.126355,mean_dust_density,0.174902
15-02-2021@05:30:01 -0100,mean_dust_voltage,0.134253,mean_dust_density,0.883203
15-02-2021@06:00:01 -0100,mean_dust_voltage,0.126648,mean_dust_density,0.587402
15-02-2021@06:30:01 -0100,mean_dust_voltage,0.132471,mean_dust_density,0.513769
15-02-2021@07:00:01 -0100,mean_dust_voltage,0.116895,mean_dust_density,0.359179
15-02-2021@07:30:01 -0100,mean_dust_voltage,0.124670,mean_dust_density,1.746289
15-02-2021@08:00:01 -0100,mean_dust_voltage,0.140918,mean_dust_density,2.210058
15-02-2021@08:30:01 -0100,mean_dust_voltage,0.122803,mean_dust_density,0.688769
15-02-2021@09:00:01 -0100,mean_dust_voltage,0.153821,mean_dust_density,1.436425
15-02-2021@09:30:01 -0100,mean_dust_voltage,0.159863,mean_dust_density,1.935253
15-02-2021@10:00:01 -0100,mean_dust_voltage,0.181812,mean_dust_density,4.885154
15-02-2021@10:30:01 -0100,mean_dust_voltage,0.155579,mean_dust_density,1.470995
15-02-2021@11:00:01 -0100,mean_dust_voltage,0.169031,mean_dust_density,2.325780
15-02-2021@11:30:01 -0100,mean_dust_voltage,0.190369,mean_dust_density,3.916501
15-02-2021@00:00:01 -0100,mean_dust_voltage,0.193579,mean_dust_density,4.860251
15-02-2021@00:30:01 -0100,mean_dust_voltage,0.185339,mean_dust_density,4.159860
15-02-2021@13:00:01 -0100,mean_dust_voltage,0.186523,mean_dust_density,4.583493
15-02-2021@13:30:01 -0100,mean_dust_voltage,0.184949,mean_dust_density,5.375778
15-02-2021@14:00:01 -0100,mean_dust_voltage,0.225415,mean_dust_density,9.822948
15-02-2021@14:30:01 -0100,mean_dust_voltage,0.175916,mean_dust_density,4.580661
15-02-2021@15:00:01 -0100,mean_dust_voltage,0.199207,mean_dust_density,6.047068
15-02-2021@15:30:01 -0100,mean_dust_voltage,0.210718,mean_dust_density,6.509957
15-02-2021@16:00:01 -0100,mean_dust_voltage,0.192944,mean_dust_density,5.802926
15-02-2021@16:30:01 -0100,mean_dust_voltage,0.168958,mean_dust_density,2.600388
15-02-2021@17:00:01 -0100,mean_dust_voltage,0.187537,mean_dust_density,5.175583
15-02-2021@17:30:01 -0100,mean_dust_voltage,0.178650,mean_dust_density,3.425974
15-02-2021@18:00:01 -0100,mean_dust_voltage,0.172009,mean_dust_density,2.391307
15-02-2021@18:30:01 -0100,mean_dust_voltage,0.170923,mean_dust_density,3.465720
15-02-2021@19:00:01 -0100,mean_dust_voltage,0.153052,mean_dust_density,1.396191
15-02-2021@19:30:01 -0100,mean_dust_voltage,0.143213,mean_dust_density,1.069531
15-02-2021@20:00:01 -0100,mean_dust_voltage,0.145496,mean_dust_density,1.804785
15-02-2021@20:30:01 -0100,mean_dust_voltage,0.145374,mean_dust_density,1.666796
15-02-2021@21:00:01 -0100,mean_dust_voltage,0.144971,mean_dust_density,1.135058
15-02-2021@21:30:02 -0100,mean_dust_voltage,0.150012,mean_dust_density,1.626855
15-02-2021@22:00:01 -0100,mean_dust_voltage,0.154236,mean_dust_density,1.760741
15-02-2021@22:30:01 -0100,mean_dust_voltage,0.170422,mean_dust_density,4.428709
15-02-2021@23:00:01 -0100,mean_dust_voltage,0.149048,mean_dust_density,1.144726
15-02-2021@23:30:01 -0100,mean_dust_voltage,0.135046,mean_dust_density,0.935644
16-02-2021@00:00:01 -0100,mean_dust_voltage,0.130359,mean_dust_density,0.889257
16-02-2021@00:30:01 -0100,mean_dust_voltage,0.145740,mean_dust_density,1.010449
16-02-2021@01:00:01 -0100,mean_dust_voltage,0.138733,mean_dust_density,1.346581
16-02-2021@01:30:01 -0100,mean_dust_voltage,0.120935,mean_dust_density,0.444238
16-02-2021@02:00:01 -0100,mean_dust_voltage,0.145837,mean_dust_density,1.513378
16-02-2021@02:30:01 -0100,mean_dust_voltage,0.139770,mean_dust_density,0.867675
16-02-2021@03:00:01 -0100,mean_dust_voltage,0.149072,mean_dust_density,2.331640
16-02-2021@03:30:01 -0100,mean_dust_voltage,0.159180,mean_dust_density,2.451659
16-02-2021@04:00:01 -0100,mean_dust_voltage,0.142188,mean_dust_density,1.753124
16-02-2021@04:30:01 -0100,mean_dust_voltage,0.132471,mean_dust_density,1.382030
16-02-2021@05:00:01 -0100,mean_dust_voltage,0.160120,mean_dust_density,1.766405
16-02-2021@05:30:01 -0100,mean_dust_voltage,0.156323,mean_dust_density,1.386816
16-02-2021@06:00:01 -0100,mean_dust_voltage,0.145264,mean_dust_density,1.008496
16-02-2021@06:30:01 -0100,mean_dust_voltage,0.143408,mean_dust_density,1.299804
16-02-2021@07:00:01 -0100,mean_dust_voltage,0.155774,mean_dust_density,2.595702
16-02-2021@07:30:01 -0100,mean_dust_voltage,0.170386,mean_dust_density,3.973045
16-02-2021@08:00:01 -0100,mean_dust_voltage,0.142212,mean_dust_density,1.076757
16-02-2021@08:30:01 -0100,mean_dust_voltage,0.135632,mean_dust_density,2.528710
16-02-2021@09:00:01 -0100,mean_dust_voltage,0.145752,mean_dust_density,1.501171
16-02-2021@09:30:01 -0100,mean_dust_voltage,0.173218,mean_dust_density,2.527146
16-02-2021@10:00:01 -0100,mean_dust_voltage,0.152051,mean_dust_density,1.442187
16-02-2021@10:30:01 -0100,mean_dust_voltage,0.154065,mean_dust_density,1.341308
16-02-2021@11:00:01 -0100,mean_dust_voltage,0.163513,mean_dust_density,1.733788
16-02-2021@11:30:01 -0100,mean_dust_voltage,0.165845,mean_dust_density,2.018260
16-02-2021@12:00:02 -0100,mean_dust_voltage,0.163989,mean_dust_density,1.392870
16-02-2021@12:30:01 -0100,mean_dust_voltage,0.191028,mean_dust_density,4.768551
16-02-2021@13:00:01 -0100,mean_dust_voltage,0.194153,mean_dust_density,5.511129
16-02-2021@13:30:01 -0100,mean_dust_voltage,0.185571,mean_dust_density,4.051657
16-02-2021@14:00:01 -0100,mean_dust_voltage,0.219543,mean_dust_density,8.324606
16-02-2021@14:30:02 -0100,mean_dust_voltage,0.185217,mean_dust_density,4.951364
16-02-2021@15:00:01 -0100,mean_dust_voltage,0.176416,mean_dust_density,4.450095
16-02-2021@15:30:01 -0100,mean_dust_voltage,0.206104,mean_dust_density,5.824312
16-02-2021@16:00:01 -0100,mean_dust_voltage,0.192688,mean_dust_density,5.686227
16-02-2021@16:30:01 -0100,mean_dust_voltage,0.185010,mean_dust_density,4.385838
16-02-2021@17:00:01 -0100,mean_dust_voltage,0.182983,mean_dust_density,4.044333
16-02-2021@17:30:01 -0100,mean_dust_voltage,0.180212,mean_dust_density,3.770994
16-02-2021@18:00:01 -0100,mean_dust_voltage,0.165759,mean_dust_density,2.546385
16-02-2021@18:30:02 -0100,mean_dust_voltage,0.180286,mean_dust_density,3.816990
16-02-2021@19:00:01 -0100,mean_dust_voltage,0.172473,mean_dust_density,2.074706
16-02-2021@19:30:01 -0100,mean_dust_voltage,0.193897,mean_dust_density,4.637985
16-02-2021@20:00:01 -0100,mean_dust_voltage,0.176648,mean_dust_density,3.497654
16-02-2021@20:30:01 -0100,mean_dust_voltage,0.232422,mean_dust_density,9.030857
16-02-2021@21:00:02 -0100,mean_dust_voltage,0.177612,mean_dust_density,2.880369
16-02-2021@21:30:01 -0100,mean_dust_voltage,0.171155,mean_dust_density,2.996093
16-02-2021@22:00:01 -0100,mean_dust_voltage,0.182288,mean_dust_density,4.793161
16-02-2021@22:30:01 -0100,mean_dust_voltage,0.153088,mean_dust_density,1.853124
16-02-2021@23:00:01 -0100,mean_dust_voltage,0.171216,mean_dust_density,2.336717
16-02-2021@23:30:01 -0100,mean_dust_voltage,0.181348,mean_dust_density,3.196384
17-02-2021@00:00:01 -0100,mean_dust_voltage,0.173816,mean_dust_density,3.376365
17-02-2021@00:30:01 -0100,mean_dust_voltage,0.164246,mean_dust_density,3.078221
17-02-2021@01:00:01 -0100,mean_dust_voltage,0.186426,mean_dust_density,5.000681
17-02-2021@01:30:01 -0100,mean_dust_voltage,0.180029,mean_dust_density,2.998728
17-02-2021@02:00:01 -0100,mean_dust_voltage,0.186768,mean_dust_density,3.581345
17-02-2021@02:30:01 -0100,mean_dust_voltage,0.166968,mean_dust_density,2.214354
17-02-2021@03:00:01 -0100,mean_dust_voltage,0.188037,mean_dust_density,4.773922
17-02-2021@03:30:01 -0100,mean_dust_voltage,0.184851,mean_dust_density,4.321872
17-02-2021@04:00:01 -0100,mean_dust_voltage,0.154224,mean_dust_density,2.648241
17-02-2021@04:30:01 -0100,mean_dust_voltage,0.210388,mean_dust_density,6.175385
17-02-2021@05:00:01 -0100,mean_dust_voltage,0.223852,mean_dust_density,9.009668
17-02-2021@05:30:01 -0100,mean_dust_voltage,0.215478,mean_dust_density,6.257223
17-02-2021@06:00:01 -0100,mean_dust_voltage,0.238000,mean_dust_density,10.038965
17-02-2021@06:30:01 -0100,mean_dust_voltage,0.215417,mean_dust_density,6.508296
17-02-2021@07:00:01 -0100,mean_dust_voltage,0.280615,mean_dust_density,17.521794
17-02-2021@07:30:01 -0100,mean_dust_voltage,0.224451,mean_dust_density,9.262208
17-02-2021@08:00:01 -0100,mean_dust_voltage,0.262231,mean_dust_density,15.129699
17-02-2021@08:30:01 -0100,mean_dust_voltage,0.281470,mean_dust_density,18.315250
17-02-2021@09:00:01 -0100,mean_dust_voltage,0.260669,mean_dust_density,14.033112
17-02-2021@09:30:01 -0100,mean_dust_voltage,0.230054,mean_dust_density,8.619822
17-02-2021@10:00:01 -0100,mean_dust_voltage,0.209924,mean_dust_density,6.362691
17-02-2021@10:30:01 -0100,mean_dust_voltage,0.211011,mean_dust_density,6.099801
17-02-2021@11:00:01 -0100,mean_dust_voltage,0.218787,mean_dust_density,8.094821
